Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
HeStutters,5,119,24389760,24437760,0,0,0,0,0,0,0,2,3,3,0,0
HeStutters,5,120,24419040,24467040,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,5,121,24651200,24699200,0,0,3,2,1,0,0,1,0,0,0,0
HeStutters,5,123,25763520,25811520,0,0,0,3,1,0,0,3,0,2,0,0
HeStutters,5,124,25794240,25842240,0,0,0,2,1,0,0,1,1,0,0,0
HeStutters,5,127,26118720,26166720,0,0,0,0,3,0,0,0,0,0,0,0
HeStutters,5,130,26359360,26407360,0,0,1,2,1,0,0,0,0,1,0,0
HeStutters,5,131,26790880,26838880,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,5,140,27552000,27600000,0,0,0,2,0,0,0,0,1,1,0,0
HeStutters,5,142,27672480,27720480,0,0,0,2,1,0,0,0,0,0,0,0
HeStutters,5,146,28097280,28145280,0,0,0,2,1,0,0,1,1,0,0,0
HeStutters,5,149,28322560,28370560,0,0,2,1,0,0,0,3,0,0,0,0
HeStutters,5,152,29029280,29077280,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,5,153,29057120,29105120,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,5,154,29484960,29532960,0,0,0,2,0,0,0,1,1,2,0,0
HeStutters,5,159,31556160,31604160,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,5,161,31837760,31885760,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,5,165,32099040,32147040,0,0,1,1,0,0,0,3,1,0,0,0
HeStutters,5,166,32702880,32750880,0,0,0,0,0,0,0,3,3,2,0,0
HeStutters,5,169,32920960,32968960,0,0,0,2,1,0,0,2,1,1,0,0
HeStutters,5,172,34832960,34880960,0,0,0,2,0,0,0,1,1,0,0,0
HeStutters,5,176,2709920,2757920,0,0,3,1,0,0,0,0,0,0,0,0
HeStutters,5,183,36083680,36131680,0,0,1,0,0,0,0,1,2,1,0,0
HeStutters,5,187,39272960,39320960,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,5,189,39443520,39491520,0,0,0,0,3,0,0,0,0,0,0,0
HeStutters,5,191,39682720,39730720,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,5,192,42191840,42239840,0,0,1,1,0,0,0,3,2,0,0,0
HeStutters,5,193,42221600,42269600,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,5,195,42682080,42730080,0,0,0,1,2,0,0,0,0,0,0,0
HeStutters,5,196,42831520,42879520,0,0,0,1,2,0,0,0,0,0,0,0
HeStutters,6,0,1369440,1417440,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,2,26203040,26251040,0,0,2,1,0,0,0,2,0,0,0,0
HeStutters,6,3,26252960,26300960,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,6,4,26656640,26704640,0,0,0,0,0,0,0,1,3,2,0,0
HeStutters,6,6,27110240,27158240,0,0,2,0,0,0,0,1,1,0,0,0
HeStutters,6,7,27142560,27190560,0,0,0,0,0,0,0,3,3,1,0,0
HeStutters,6,8,27239040,27287040,0,0,1,1,0,0,0,0,2,1,0,0
HeStutters,6,11,27590080,27638080,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,6,12,27641440,27689440,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,13,27677440,27725440,0,0,0,3,2,0,0,0,0,0,0,0
HeStutters,6,14,27732320,27780320,0,0,1,1,1,0,0,0,1,2,0,0
HeStutters,6,15,27901280,27949280,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,6,16,27939840,27987840,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,17,28069120,28117120,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,6,18,28102560,28150560,0,0,0,2,0,0,0,0,2,0,0,0
HeStutters,6,19,5250880,5298880,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,20,28706080,28754080,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,23,28896320,28944320,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,24,29330880,29378880,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,26,29461600,29509600,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,27,29500320,29548320,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,6,30,29724480,29772480,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,31,29998240,30046240,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,6,32,30039200,30087200,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,6,33,30619360,30667360,0,0,1,2,0,0,0,0,0,2,0,0
HeStutters,6,34,30662080,30710080,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,35,30984960,31032960,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,40,5850560,5898560,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,43,31784160,31832160,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,44,31830080,31878080,0,0,2,1,0,0,0,0,1,0,0,0
HeStutters,6,46,32151680,32199680,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,47,32691840,32739840,0,0,0,1,2,0,0,2,0,2,0,0
HeStutters,6,49,32773760,32821760,0,0,0,0,1,0,0,0,2,1,0,0
HeStutters,6,51,32982560,33030560,0,0,0,1,2,0,0,0,0,0,0,0
HeStutters,6,52,33052640,33100640,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,6,53,33363520,33411520,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,55,33512320,33560320,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,58,5926240,5974240,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,6,59,33853120,33901120,0,0,1,2,0,0,0,1,0,0,0,0
HeStutters,6,61,34181600,34229600,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,63,34571040,34619040,0,0,1,1,1,0,0,0,0,0,0,0
HeStutters,6,64,34613120,34661120,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,6,65,34837120,34885120,0,0,2,2,0,0,0,0,0,1,0,0
HeStutters,6,67,35108000,35156000,0,0,1,0,1,0,0,3,1,0,0,0
HeStutters,6,68,35149760,35197760,0,0,0,1,1,0,0,1,1,0,0,0
HeStutters,6,71,36267520,36315520,0,0,1,1,0,0,0,0,2,0,0,0
HeStutters,6,72,36307520,36355520,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,6,74,36628800,36676800,0,0,0,0,0,0,0,3,3,1,0,0
HeStutters,6,77,37199840,37247840,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,6,78,5968960,6016960,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,80,37306240,37354240,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,6,81,37357280,37405280,0,0,1,2,0,0,0,1,0,0,0,0
HeStutters,6,82,37633760,37681760,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,6,83,37667680,37715680,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,6,84,37823200,37871200,0,0,0,0,1,0,0,0,2,1,0,0
HeStutters,6,86,38317440,38365440,0,0,3,1,0,0,0,0,0,0,0,0
HeStutters,6,88,38400960,38448960,0,0,2,0,0,0,0,3,1,1,0,0
HeStutters,6,89,38452160,38500160,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,6,94,6023840,6071840,0,0,0,1,3,0,0,3,0,0,0,0
HeStutters,6,96,39145760,39193760,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,6,97,39180000,39228000,0,0,3,0,0,0,0,3,1,0,0,0
HeStutters,6,99,39594400,39642400,0,0,0,1,0,0,0,2,2,1,0,0
HeStutters,6,100,39833120,39881120,0,0,0,0,2,0,0,0,1,0,0,0
HeStutters,6,101,39867520,39915520,0,0,0,1,1,0,0,0,1,0,0,0
HeStutters,6,102,40150880,40198880,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,6,104,40664000,40712000,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,105,40696160,40744160,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,106,41675520,41723520,0,0,0,1,0,0,0,0,3,0,0,0
HeStutters,6,107,41716000,41764000,0,0,2,0,0,0,0,3,1,1,0,0
HeStutters,6,109,42005760,42053760,0,0,2,0,0,0,0,3,1,1,0,0
HeStutters,6,113,43053440,43101440,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,115,6134400,6182400,0,0,0,0,0,0,0,3,3,2,0,0
HeStutters,6,117,43756000,43804000,0,0,0,1,3,0,0,0,0,0,0,0
HeStutters,6,118,43806720,43854720,0,0,0,1,2,0,0,0,0,0,0,0
HeStutters,6,119,43824800,43872800,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,6,120,43880320,43928320,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,122,44125120,44173120,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,123,44210720,44258720,0,0,3,0,0,0,0,3,0,1,0,0
HeStutters,6,125,44415200,44463200,0,0,0,0,0,0,0,3,3,2,0,0
HeStutters,6,126,44549760,44597760,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,127,44588480,44636480,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,6,128,44984000,45032000,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,6,129,45019360,45067360,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,6,130,45548480,45596480,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,134,6510240,6558240,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,6,135,6544000,6592000,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,136,45984160,46032160,0,0,0,1,1,0,0,0,1,1,0,0
HeStutters,6,137,46035520,46083520,0,0,0,2,1,0,0,0,1,1,0,0
HeStutters,6,138,6639200,6687200,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,6,140,6720160,6768160,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,141,6753600,6801600,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,142,6826720,6874720,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,6,143,6859040,6907040,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,144,2753760,2801760,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,6,146,6910080,6958080,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,6,148,7146400,7194400,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,6,149,7196000,7244000,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,151,7409600,7457600,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,6,152,7443520,7491520,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,6,155,7570720,7618720,0,0,0,0,0,0,0,0,3,3,0,0
HeStutters,6,156,7608640,7656640,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,6,159,7754720,7802720,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,162,2832640,2880640,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,6,163,8517120,8565120,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,164,8570400,8618400,0,0,0,0,0,0,0,0,3,3,0,0
HeStutters,6,167,8754720,8802720,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,6,168,8789760,8837760,0,0,0,0,3,0,0,0,0,0,0,0
HeStutters,6,172,9316960,9364960,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,6,174,9505440,9553440,0,0,1,2,0,0,0,0,1,0,0,0
HeStutters,6,175,9539040,9587040,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,6,176,9600640,9648640,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,177,9728960,9776960,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,6,178,9780320,9828320,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,6,179,2924000,2972000,0,0,1,0,0,0,0,2,2,1,0,0
HeStutters,6,180,2968640,3016640,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,6,183,10056480,10104480,0,0,1,1,0,0,0,3,1,1,0,0
HeStutters,6,186,10224320,10272320,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,6,187,10258560,10306560,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,6,190,10867200,10915200,0,0,2,0,1,0,0,3,1,0,0,0
HeStutters,6,191,10909120,10957120,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,6,192,11026080,11074080,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,6,198,3355520,3403520,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,199,3395840,3443840,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,6,200,11958880,12006880,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,6,201,11997600,12045600,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,6,202,12123040,12171040,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,6,203,12155840,12203840,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,6,205,12254560,12302560,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,6,206,12688000,12736000,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,6,207,12736960,12784960,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,210,13202400,13250400,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,6,211,13246880,13294880,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,213,13367520,13415520,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,6,215,13545280,13593280,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,6,216,13942240,13990240,0,0,0,2,0,0,0,0,1,1,0,0
HeStutters,6,217,13985440,14033440,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,218,14932320,14980320,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,219,14965920,15013920,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,6,220,4189280,4237280,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,221,4225760,4273760,0,0,1,0,0,0,0,3,2,2,0,0
HeStutters,6,223,15286560,15334560,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,6,225,16264640,16312640,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,6,228,16642880,16690880,0,0,0,1,0,0,0,0,2,3,0,0
HeStutters,6,229,16675040,16723040,0,0,3,0,0,0,0,3,0,1,0,0
HeStutters,6,230,17952160,18000160,0,0,3,1,0,0,0,3,0,0,0,0
HeStutters,6,231,18002240,18050240,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,6,232,18033920,18081920,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,233,18488000,18536000,0,0,1,2,0,0,0,0,1,0,0,0
HeStutters,6,234,18523040,18571040,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,6,236,18650560,18698560,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,237,4330240,4378240,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,239,18721280,18769280,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,242,19277600,19325600,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,6,243,19335040,19383040,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,6,244,19377440,19425440,0,0,0,1,2,0,0,0,0,0,0,0
HeStutters,6,245,19446560,19494560,0,0,0,1,2,0,0,1,0,0,0,0
HeStutters,6,246,19593120,19641120,0,0,0,1,0,0,0,2,2,1,0,0
HeStutters,6,248,19950720,19998720,0,0,1,2,0,0,0,3,1,0,0,0
HeStutters,6,249,19989920,20037920,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,6,250,20258400,20306400,0,0,0,1,0,0,0,1,3,1,0,0
HeStutters,6,251,20297600,20345600,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,6,252,21380480,21428480,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,6,253,21415360,21463360,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,6,254,21481440,21529440,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,255,4659360,4707360,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,256,4693920,4741920,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,6,257,21716320,21764320,0,0,3,0,0,0,0,0,0,1,0,0
HeStutters,6,261,22182880,22230880,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,263,22401280,22449280,0,0,0,2,0,0,0,3,1,1,0,0
HeStutters,6,264,22522240,22570240,0,0,0,1,0,0,0,3,2,0,0,0
HeStutters,6,265,22562240,22610240,0,0,0,0,1,0,0,2,2,1,0,0
HeStutters,6,266,22921120,22969120,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,6,268,23044160,23092160,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,269,23173920,23221920,0,0,1,0,1,0,0,0,2,0,0,0
HeStutters,6,271,23268960,23316960,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,6,272,23319360,23367360,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,6,273,5002560,5050560,0,0,2,0,1,0,0,0,1,0,0,0
HeStutters,6,274,5062560,5110560,0,0,2,0,0,0,0,2,1,1,0,0
HeStutters,6,276,23441600,23489600,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,278,23684320,23732320,0,0,2,0,0,0,0,3,2,0,0,0
HeStutters,6,279,23743200,23791200,0,0,0,0,2,0,0,1,1,1,0,0
HeStutters,6,283,24530560,24578560,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,6,284,24859840,24907840,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,6,285,24894720,24942720,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,6,286,25614240,25662240,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,287,25653120,25701120,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,6,290,25922080,25970080,0,0,1,1,1,0,0,0,1,1,0,0
HeStutters,6,292,5162560,5210560,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,6,293,5195200,5243200,0,0,1,1,0,0,0,3,1,0,0,0
HeStutters,7,0,2831040,2879040,0,0,0,1,0,0,0,1,2,0,0,0
HeStutters,7,1,3611680,3659680,0,0,0,2,0,0,0,0,1,1,0,0
HeStutters,7,2,4804800,4852800,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,7,3,6223360,6271360,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,7,5,7773440,7821440,0,0,0,1,0,0,0,0,3,2,0,0
HeStutters,7,6,8432640,8480640,0,0,3,1,0,0,0,0,0,0,0,0
HeStutters,7,7,8534880,8582880,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,7,8,1457600,1505600,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,7,9,9964320,10012320,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,10,10766880,10814880,0,0,1,0,0,0,0,0,3,0,0,0
HeStutters,7,11,10801920,10849920,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,7,14,16114400,16162400,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,7,15,16186400,16234400,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,16,16227360,16275360,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,17,19064480,19112480,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,18,19500320,19548320,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,19,1634400,1682400,0,0,0,1,0,0,0,0,3,0,0,0
HeStutters,7,23,27033120,27081120,0,0,1,0,0,0,0,0,3,0,0,0
HeStutters,7,24,27374240,27422240,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,26,27449280,27497280,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,7,27,30365440,30413440,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,7,29,32798240,32846240,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,30,35871360,35919360,0,0,0,2,0,0,0,0,1,1,0,0
HeStutters,7,33,38612320,38660320,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,7,34,38643680,38691680,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,7,35,38982880,39030880,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,36,39296480,39344480,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,37,40880160,40928160,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,38,40912960,40960960,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,7,39,41143040,41191040,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,8,3,40523680,40571680,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,8,5,41115680,41163680,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,8,13,42598560,42646560,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,15,42964320,43012320,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,8,17,4222720,4270720,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,8,18,4251520,4299520,0,0,1,0,0,0,0,1,2,1,0,0
HeStutters,8,19,4594720,4642720,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,8,20,4622240,4670240,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,8,21,4969760,5017760,0,0,0,2,0,0,0,0,1,2,0,0
HeStutters,8,22,4998240,5046240,0,0,0,1,0,0,0,1,3,1,0,0
HeStutters,8,23,5437920,5485920,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,8,24,5464640,5512640,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,8,25,5778560,5826560,0,0,1,2,1,0,0,0,0,0,0,0
HeStutters,8,29,6124800,6172800,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,8,31,6491520,6539520,0,0,2,0,0,0,0,0,1,1,0,0
HeStutters,8,32,6519680,6567680,0,0,2,0,0,0,0,0,2,1,0,0
HeStutters,8,33,7032000,7080000,0,0,2,1,0,0,0,0,0,1,0,0
HeStutters,8,36,7197280,7245280,0,0,1,2,0,0,0,0,0,1,0,0
HeStutters,8,37,935360,983360,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,8,38,962560,1010560,0,0,0,2,2,0,0,0,0,1,0,0
HeStutters,8,39,8575520,8623520,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,8,40,8603360,8651360,0,0,0,2,0,0,0,3,1,2,0,0
HeStutters,8,41,9027040,9075040,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,8,46,10277120,10325120,0,0,0,1,0,0,0,2,2,1,0,0
HeStutters,8,50,10558240,10606240,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,52,11037920,11085920,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,8,55,11466880,11514880,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,8,56,11495200,11543200,0,0,1,0,0,0,0,1,2,2,0,0
HeStutters,8,58,11650560,11698560,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,8,60,12183680,12231680,0,0,0,1,0,0,0,0,3,2,0,0
HeStutters,8,61,12212320,12260320,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,8,62,12951200,12999200,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,63,12981600,13029600,0,0,0,2,0,0,0,0,1,2,0,0
HeStutters,8,66,13457760,13505760,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,8,67,13486720,13534720,0,0,0,1,0,0,0,3,2,0,0,0
HeStutters,8,69,13748320,13796320,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,70,14542080,14590080,0,0,1,1,1,0,0,2,1,0,0,0
HeStutters,8,72,15263360,15311360,0,0,0,1,2,0,0,0,0,2,0,0
HeStutters,8,73,15290880,15338880,0,0,0,0,0,0,0,1,3,1,0,0
HeStutters,8,74,15541440,15589440,0,0,0,1,1,0,0,0,2,2,0,0
HeStutters,8,76,15900320,15948320,0,0,2,1,3,0,0,0,0,0,0,0
HeStutters,8,77,15926880,15974880,0,0,2,3,0,0,0,0,0,0,0,0
HeStutters,8,78,1187520,1235520,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,8,80,16144480,16192480,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,8,81,16173600,16221600,0,0,1,0,1,0,0,0,1,0,0,0
HeStutters,8,82,16532640,16580640,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,8,83,16562400,16610400,0,0,0,1,2,0,0,0,1,0,0,0
HeStutters,8,85,16768800,16816800,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,8,86,16928480,16976480,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,90,17352960,17400960,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,8,92,18235200,18283200,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,8,95,18790400,18838400,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,96,18838240,18886240,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,8,97,1713120,1761120,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,8,98,1740480,1788480,0,0,0,2,0,0,0,0,1,2,0,0
HeStutters,8,99,19867040,19915040,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,8,101,20562080,20610080,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,8,106,22477280,22525280,0,0,2,1,1,0,0,1,0,0,0,0
HeStutters,8,108,23800480,23848480,0,0,0,1,2,0,0,0,1,0,0,0
HeStutters,8,109,24954240,25002240,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,8,110,24982400,25030400,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,8,112,25547840,25595840,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,8,115,26934240,26982240,0,0,0,2,1,0,0,0,0,0,0,0
HeStutters,8,116,27309120,27357120,0,0,0,0,1,0,0,0,2,3,0,0
HeStutters,8,117,27338880,27386880,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,8,123,28703520,28751520,0,0,0,0,1,0,0,0,3,0,0,0
HeStutters,8,125,28786560,28834560,0,0,0,0,0,0,0,1,3,2,0,0
HeStutters,8,126,28825280,28873280,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,128,29682720,29730720,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,131,30343840,30391840,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,8,132,31455840,31503840,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,8,133,31491840,31539840,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,8,134,31531360,31579360,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,8,139,2301600,2349600,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,8,141,32458720,32506720,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,8,142,32850560,32898560,0,0,0,1,0,0,0,3,2,0,0,0
HeStutters,8,143,32889280,32937280,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,8,145,33117760,33165760,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,149,33250240,33298240,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,8,150,33551520,33599520,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,8,152,33787200,33835200,0,0,0,3,0,0,0,0,0,0,0,0
HeStutters,8,153,33819200,33867200,0,0,1,0,1,0,0,0,2,2,0,0
